paths,labels
dataset/Bridge/bridge_148.jpg,1
dataset/Bridge/bridge_174.jpg,1
dataset/Bridge/bridge_160.jpg,1
dataset/Bridge/bridge_89.jpg,1
dataset/Bridge/bridge_202.jpg,1
dataset/Bridge/bridge_216.jpg,1
dataset/Bridge/bridge_76.jpg,1
dataset/Bridge/bridge_62.jpg,1
dataset/Bridge/bridge_63.jpg,1
dataset/Bridge/bridge_77.jpg,1
dataset/Bridge/bridge_217.jpg,1
dataset/Bridge/bridge_203.jpg,1
dataset/Bridge/bridge_88.jpg,1
dataset/Bridge/bridge_161.jpg,1
dataset/Bridge/bridge_175.jpg,1
dataset/Bridge/bridge_149.jpg,1
dataset/Bridge/bridge_310.jpg,1
dataset/Bridge/bridge_304.jpg,1
dataset/Bridge/bridge_338.jpg,1
dataset/Bridge/bridge_112.jpg,1
dataset/Bridge/bridge_106.jpg,1
dataset/Bridge/bridge_264.jpg,1
dataset/Bridge/bridge_270.jpg,1
dataset/Bridge/bridge_258.jpg,1
dataset/Bridge/bridge_10.jpg,1
dataset/Bridge/bridge_38.jpg,1
dataset/Bridge/bridge_39.jpg,1
dataset/Bridge/bridge_11.jpg,1
dataset/Bridge/bridge_259.jpg,1
dataset/Bridge/bridge_271.jpg,1
dataset/Bridge/bridge_265.jpg,1
dataset/Bridge/bridge_107.jpg,1
dataset/Bridge/bridge_113.jpg,1
dataset/Bridge/bridge_339.jpg,1
dataset/Bridge/bridge_305.jpg,1
dataset/Bridge/bridge_311.jpg,1
dataset/Bridge/bridge_307.jpg,1
dataset/Bridge/bridge_313.jpg,1
dataset/Bridge/bridge_105.jpg,1
dataset/Bridge/bridge_111.jpg,1
dataset/Bridge/bridge_139.jpg,1
dataset/Bridge/bridge_273.jpg,1
dataset/Bridge/bridge_267.jpg,1
dataset/Bridge/bridge_13.jpg,1
dataset/Bridge/bridge_298.jpg,1
dataset/Bridge/bridge_299.jpg,1
dataset/Bridge/bridge_12.jpg,1
dataset/Bridge/bridge_266.jpg,1
dataset/Bridge/bridge_272.jpg,1
dataset/Bridge/bridge_138.jpg,1
dataset/Bridge/bridge_110.jpg,1
dataset/Bridge/bridge_104.jpg,1
dataset/Bridge/bridge_312.jpg,1
dataset/Bridge/bridge_306.jpg,1
dataset/Bridge/bridge_302.jpg,1
dataset/Bridge/bridge_316.jpg,1
dataset/Bridge/bridge_128.jpg,1
dataset/Bridge/bridge_100.jpg,1
dataset/Bridge/bridge_114.jpg,1
dataset/Bridge/bridge_276.jpg,1
dataset/Bridge/bridge_262.jpg,1
dataset/Bridge/bridge_289.jpg,1
dataset/Bridge/bridge_16.jpg,1
dataset/Bridge/bridge_17.jpg,1
dataset/Bridge/bridge_288.jpg,1
dataset/Bridge/bridge_263.jpg,1
dataset/Bridge/bridge_277.jpg,1
dataset/Bridge/bridge_115.jpg,1
dataset/Bridge/bridge_101.jpg,1
dataset/Bridge/bridge_129.jpg,1
dataset/Bridge/bridge_317.jpg,1
dataset/Bridge/bridge_303.jpg,1
dataset/Bridge/bridge_329.jpg,1
dataset/Bridge/bridge_315.jpg,1
dataset/Bridge/bridge_301.jpg,1
dataset/Bridge/bridge_117.jpg,1
dataset/Bridge/bridge_103.jpg,1
dataset/Bridge/bridge_249.jpg,1
dataset/Bridge/bridge_261.jpg,1
dataset/Bridge/bridge_275.jpg,1
dataset/Bridge/bridge_29.jpg,1
dataset/Bridge/bridge_15.jpg,1
dataset/Bridge/bridge_14.jpg,1
dataset/Bridge/bridge_28.jpg,1
dataset/Bridge/bridge_274.jpg,1
dataset/Bridge/bridge_260.jpg,1
dataset/Bridge/bridge_248.jpg,1
dataset/Bridge/bridge_102.jpg,1
dataset/Bridge/bridge_116.jpg,1
dataset/Bridge/bridge_300.jpg,1
dataset/Bridge/bridge_314.jpg,1
dataset/Bridge/bridge_328.jpg,1
dataset/Bridge/bridge_331.jpg,1
dataset/Bridge/bridge_325.jpg,1
dataset/Bridge/bridge_319.jpg,1
dataset/Bridge/bridge_133.jpg,1
dataset/Bridge/bridge_127.jpg,1
dataset/Bridge/bridge_245.jpg,1
dataset/Bridge/bridge_251.jpg,1
dataset/Bridge/bridge_279.jpg,1
dataset/Bridge/bridge_31.jpg,1
dataset/Bridge/bridge_286.jpg,1
dataset/Bridge/bridge_25.jpg,1
dataset/Bridge/bridge_292.jpg,1
dataset/Bridge/bridge_19.jpg,1
dataset/Bridge/bridge_18.jpg,1
dataset/Bridge/bridge_293.jpg,1
dataset/Bridge/bridge_24.jpg,1
dataset/Bridge/bridge_287.jpg,1
dataset/Bridge/bridge_30.jpg,1
dataset/Bridge/bridge_278.jpg,1
dataset/Bridge/bridge_250.jpg,1
dataset/Bridge/bridge_244.jpg,1
dataset/Bridge/bridge_126.jpg,1
dataset/Bridge/bridge_132.jpg,1
dataset/Bridge/bridge_318.jpg,1
dataset/Bridge/bridge_324.jpg,1
dataset/Bridge/bridge_330.jpg,1
dataset/Bridge/bridge_326.jpg,1
dataset/Bridge/bridge_332.jpg,1
dataset/Bridge/bridge_124.jpg,1
dataset/Bridge/bridge_130.jpg,1
dataset/Bridge/bridge_118.jpg,1
dataset/Bridge/bridge_252.jpg,1
dataset/Bridge/bridge_246.jpg,1
dataset/Bridge/bridge_291.jpg,1
dataset/Bridge/bridge_26.jpg,1
dataset/Bridge/bridge_285.jpg,1
dataset/Bridge/bridge_32.jpg,1
dataset/Bridge/bridge_33.jpg,1
dataset/Bridge/bridge_284.jpg,1
dataset/Bridge/bridge_27.jpg,1
dataset/Bridge/bridge_290.jpg,1
dataset/Bridge/bridge_247.jpg,1
dataset/Bridge/bridge_253.jpg,1
dataset/Bridge/bridge_119.jpg,1
dataset/Bridge/bridge_131.jpg,1
dataset/Bridge/bridge_125.jpg,1
dataset/Bridge/bridge_333.jpg,1
dataset/Bridge/bridge_327.jpg,1
dataset/Bridge/bridge_323.jpg,1
dataset/Bridge/bridge_337.jpg,1
dataset/Bridge/bridge_109.jpg,1
dataset/Bridge/bridge_121.jpg,1
dataset/Bridge/bridge_135.jpg,1
dataset/Bridge/bridge_257.jpg,1
dataset/Bridge/bridge_243.jpg,1
dataset/Bridge/bridge_294.jpg,1
dataset/Bridge/bridge_23.jpg,1
dataset/Bridge/bridge_280.jpg,1
dataset/Bridge/bridge_37.jpg,1
dataset/Bridge/bridge_36.jpg,1
dataset/Bridge/bridge_281.jpg,1
dataset/Bridge/bridge_22.jpg,1
dataset/Bridge/bridge_295.jpg,1
dataset/Bridge/bridge_242.jpg,1
dataset/Bridge/bridge_256.jpg,1
dataset/Bridge/bridge_134.jpg,1
dataset/Bridge/bridge_120.jpg,1
dataset/Bridge/bridge_108.jpg,1
dataset/Bridge/bridge_336.jpg,1
dataset/Bridge/bridge_322.jpg,1
dataset/Bridge/bridge_308.jpg,1
dataset/Bridge/bridge_334.jpg,1
dataset/Bridge/bridge_320.jpg,1
dataset/Bridge/bridge_136.jpg,1
dataset/Bridge/bridge_122.jpg,1
dataset/Bridge/bridge_268.jpg,1
dataset/Bridge/bridge_240.jpg,1
dataset/Bridge/bridge_254.jpg,1
dataset/Bridge/bridge_34.jpg,1
dataset/Bridge/bridge_283.jpg,1
dataset/Bridge/bridge_20.jpg,1
dataset/Bridge/bridge_297.jpg,1
dataset/Bridge/bridge_296.jpg,1
dataset/Bridge/bridge_21.jpg,1
dataset/Bridge/bridge_282.jpg,1
dataset/Bridge/bridge_35.jpg,1
dataset/Bridge/bridge_255.jpg,1
dataset/Bridge/bridge_241.jpg,1
dataset/Bridge/bridge_269.jpg,1
dataset/Bridge/bridge_123.jpg,1
dataset/Bridge/bridge_137.jpg,1
dataset/Bridge/bridge_321.jpg,1
dataset/Bridge/bridge_335.jpg,1
dataset/Bridge/bridge_309.jpg,1
dataset/Bridge/bridge_352.jpg,1
dataset/Bridge/bridge_346.jpg,1
dataset/Bridge/bridge_6.jpg,1
dataset/Bridge/bridge_150.jpg,1
dataset/Bridge/bridge_144.jpg,1
dataset/Bridge/bridge_178.jpg,1
dataset/Bridge/bridge_193.jpg,1
dataset/Bridge/bridge_187.jpg,1
dataset/Bridge/bridge_226.jpg,1
dataset/Bridge/bridge_91.jpg,1
dataset/Bridge/bridge_232.jpg,1
dataset/Bridge/bridge_85.jpg,1
dataset/Bridge/bridge_52.jpg,1
dataset/Bridge/bridge_46.jpg,1
dataset/Bridge/bridge_47.jpg,1
dataset/Bridge/bridge_53.jpg,1
dataset/Bridge/bridge_84.jpg,1
dataset/Bridge/bridge_233.jpg,1
dataset/Bridge/bridge_90.jpg,1
dataset/Bridge/bridge_227.jpg,1
dataset/Bridge/bridge_186.jpg,1
dataset/Bridge/bridge_192.jpg,1
dataset/Bridge/bridge_179.jpg,1
dataset/Bridge/bridge_145.jpg,1
dataset/Bridge/bridge_151.jpg,1
dataset/Bridge/bridge_7.jpg,1
dataset/Bridge/bridge_347.jpg,1
dataset/Bridge/bridge_353.jpg,1
dataset/Bridge/bridge_345.jpg,1
dataset/Bridge/bridge_351.jpg,1
dataset/Bridge/bridge_5.jpg,1
dataset/Bridge/bridge_147.jpg,1
dataset/Bridge/bridge_153.jpg,1
dataset/Bridge/bridge_184.jpg,1
dataset/Bridge/bridge_190.jpg,1
dataset/Bridge/bridge_86.jpg,1
dataset/Bridge/bridge_231.jpg,1
dataset/Bridge/bridge_92.jpg,1
dataset/Bridge/bridge_225.jpg,1
dataset/Bridge/bridge_219.jpg,1
dataset/Bridge/bridge_45.jpg,1
dataset/Bridge/bridge_51.jpg,1
dataset/Bridge/bridge_79.jpg,1
dataset/Bridge/bridge_78.jpg,1
dataset/Bridge/bridge_50.jpg,1
dataset/Bridge/bridge_44.jpg,1
dataset/Bridge/bridge_218.jpg,1
dataset/Bridge/bridge_224.jpg,1
dataset/Bridge/bridge_93.jpg,1
dataset/Bridge/bridge_230.jpg,1
dataset/Bridge/bridge_87.jpg,1
dataset/Bridge/bridge_191.jpg,1
dataset/Bridge/bridge_185.jpg,1
dataset/Bridge/bridge_152.jpg,1
dataset/Bridge/bridge_146.jpg,1
dataset/Bridge/bridge_4.jpg,1
dataset/Bridge/bridge_350.jpg,1
dataset/Bridge/bridge_344.jpg,1
dataset/Bridge/bridge_340.jpg,1
dataset/Bridge/bridge_354.jpg,1
dataset/Bridge/bridge_142.jpg,1
dataset/Bridge/bridge_156.jpg,1
dataset/Bridge/bridge_181.jpg,1
dataset/Bridge/bridge_195.jpg,1
dataset/Bridge/bridge_208.jpg,1
dataset/Bridge/bridge_83.jpg,1
dataset/Bridge/bridge_234.jpg,1
dataset/Bridge/bridge_97.jpg,1
dataset/Bridge/bridge_220.jpg,1
dataset/Bridge/bridge_68.jpg,1
dataset/Bridge/bridge_40.jpg,1
dataset/Bridge/bridge_54.jpg,1
dataset/Bridge/bridge_55.jpg,1
dataset/Bridge/bridge_41.jpg,1
dataset/Bridge/bridge_69.jpg,1
dataset/Bridge/bridge_221.jpg,1
dataset/Bridge/bridge_96.jpg,1
dataset/Bridge/bridge_235.jpg,1
dataset/Bridge/bridge_82.jpg,1
dataset/Bridge/bridge_209.jpg,1
dataset/Bridge/bridge_194.jpg,1
dataset/Bridge/bridge_180.jpg,1
dataset/Bridge/bridge_157.jpg,1
dataset/Bridge/bridge_143.jpg,1
dataset/Bridge/bridge_1.jpg,1
dataset/Bridge/bridge_355.jpg,1
dataset/Bridge/bridge_341.jpg,1
dataset/Bridge/bridge_357.jpg,1
dataset/Bridge/bridge_343.jpg,1
dataset/Bridge/bridge_3.jpg,1
dataset/Bridge/bridge_169.jpg,1
dataset/Bridge/bridge_155.jpg,1
dataset/Bridge/bridge_141.jpg,1
dataset/Bridge/bridge_196.jpg,1
dataset/Bridge/bridge_182.jpg,1
dataset/Bridge/bridge_223.jpg,1
dataset/Bridge/bridge_94.jpg,1
dataset/Bridge/bridge_237.jpg,1
dataset/Bridge/bridge_80.jpg,1
dataset/Bridge/bridge_57.jpg,1
dataset/Bridge/bridge_43.jpg,1
dataset/Bridge/bridge_42.jpg,1
dataset/Bridge/bridge_56.jpg,1
dataset/Bridge/bridge_81.jpg,1
dataset/Bridge/bridge_236.jpg,1
dataset/Bridge/bridge_95.jpg,1
dataset/Bridge/bridge_222.jpg,1
dataset/Bridge/bridge_183.jpg,1
dataset/Bridge/bridge_197.jpg,1
dataset/Bridge/bridge_140.jpg,1
dataset/Bridge/bridge_154.jpg,1
dataset/Bridge/bridge_168.jpg,1
dataset/Bridge/bridge_2.jpg,1
dataset/Bridge/bridge_342.jpg,1
dataset/Bridge/bridge_356.jpg,1
dataset/Center/center_233.jpg,2
dataset/Center/center_227.jpg,2
dataset/Center/center_145.jpg,2
dataset/Center/center_151.jpg,2
dataset/Center/center_179.jpg,2
dataset/Center/center_186.jpg,2
dataset/Center/center_192.jpg,2
dataset/Center/center_16.jpg,2
dataset/Center/center_17.jpg,2
dataset/Center/center_193.jpg,2
dataset/Center/center_187.jpg,2
dataset/Center/center_178.jpg,2
dataset/Center/center_150.jpg,2
dataset/Center/center_144.jpg,2
dataset/Center/center_226.jpg,2
dataset/Center/center_232.jpg,2
dataset/Center/center_224.jpg,2
dataset/Center/center_230.jpg,2
dataset/Center/center_218.jpg,2
dataset/Center/center_152.jpg,2
dataset/Center/center_146.jpg,2
dataset/Center/center_191.jpg,2
dataset/Center/center_29.jpg,2
dataset/Center/center_185.jpg,2
dataset/Center/center_15.jpg,2
dataset/Center/center_14.jpg,2
dataset/Center/center_28.jpg,2
dataset/Center/center_184.jpg,2
dataset/Center/center_190.jpg,2
dataset/Center/center_147.jpg,2
dataset/Center/center_153.jpg,2
dataset/Center/center_219.jpg,2
dataset/Center/center_231.jpg,2
dataset/Center/center_225.jpg,2
dataset/Center/center_209.jpg,2
dataset/Center/center_221.jpg,2
dataset/Center/center_235.jpg,2
dataset/Center/center_157.jpg,2
dataset/Center/center_143.jpg,2
dataset/Center/center_10.jpg,2
dataset/Center/center_38.jpg,2
dataset/Center/center_194.jpg,2
dataset/Center/center_180.jpg,2
dataset/Center/center_181.jpg,2
dataset/Center/center_39.jpg,2
dataset/Center/center_195.jpg,2
dataset/Center/center_11.jpg,2
dataset/Center/center_142.jpg,2
dataset/Center/center_156.jpg,2
dataset/Center/center_234.jpg,2
dataset/Center/center_220.jpg,2
dataset/Center/center_208.jpg,2
dataset/Center/center_236.jpg,2
dataset/Center/center_222.jpg,2
dataset/Center/center_168.jpg,2
dataset/Center/center_140.jpg,2
dataset/Center/center_154.jpg,2
dataset/Center/center_13.jpg,2
dataset/Center/center_183.jpg,2
dataset/Center/center_197.jpg,2
dataset/Center/center_196.jpg,2
dataset/Center/center_182.jpg,2
dataset/Center/center_12.jpg,2
dataset/Center/center_155.jpg,2
dataset/Center/center_141.jpg,2
dataset/Center/center_169.jpg,2
dataset/Center/center_223.jpg,2
dataset/Center/center_237.jpg,2
dataset/Center/center_250.jpg,2
dataset/Center/center_244.jpg,2
dataset/Center/center_126.jpg,2
dataset/Center/center_132.jpg,2
dataset/Center/center_49.jpg,2
dataset/Center/center_75.jpg,2
dataset/Center/center_61.jpg,2
dataset/Center/center_60.jpg,2
dataset/Center/center_74.jpg,2
dataset/Center/center_48.jpg,2
dataset/Center/center_133.jpg,2
dataset/Center/center_127.jpg,2
dataset/Center/center_245.jpg,2
dataset/Center/center_251.jpg,2
dataset/Center/center_9.jpg,2
dataset/Center/center_247.jpg,2
dataset/Center/center_253.jpg,2
dataset/Center/center_131.jpg,2
dataset/Center/center_125.jpg,2
dataset/Center/center_89.jpg,2
dataset/Center/center_119.jpg,2
dataset/Center/center_62.jpg,2
dataset/Center/center_76.jpg,2
dataset/Center/center_77.jpg,2
dataset/Center/center_63.jpg,2
dataset/Center/center_118.jpg,2
dataset/Center/center_124.jpg,2
dataset/Center/center_88.jpg,2
dataset/Center/center_130.jpg,2
dataset/Center/center_252.jpg,2
dataset/Center/center_246.jpg,2
dataset/Center/center_8.jpg,2
dataset/Center/center_242.jpg,2
dataset/Center/center_256.jpg,2
dataset/Center/center_108.jpg,2
dataset/Center/center_134.jpg,2
dataset/Center/center_98.jpg,2
dataset/Center/center_120.jpg,2
dataset/Center/center_67.jpg,2
dataset/Center/center_73.jpg,2
dataset/Center/center_72.jpg,2
dataset/Center/center_66.jpg,2
dataset/Center/center_121.jpg,2
dataset/Center/center_135.jpg,2
dataset/Center/center_99.jpg,2
dataset/Center/center_109.jpg,2
dataset/Center/center_257.jpg,2
dataset/Center/center_243.jpg,2
dataset/Center/center_255.jpg,2
dataset/Center/center_241.jpg,2
dataset/Center/center_123.jpg,2
dataset/Center/center_137.jpg,2
dataset/Center/center_70.jpg,2
dataset/Center/center_64.jpg,2
dataset/Center/center_58.jpg,2
dataset/Center/center_59.jpg,2
dataset/Center/center_65.jpg,2
dataset/Center/center_71.jpg,2
dataset/Center/center_136.jpg,2
dataset/Center/center_122.jpg,2
dataset/Center/center_240.jpg,2
dataset/Center/center_254.jpg,2
dataset/Center/center_3.jpg,2
dataset/Center/center_259.jpg,2
dataset/Center/center_107.jpg,2
dataset/Center/center_113.jpg,2
dataset/Center/center_97.jpg,2
dataset/Center/center_83.jpg,2
dataset/Center/center_68.jpg,2
dataset/Center/center_54.jpg,2
dataset/Center/center_40.jpg,2
dataset/Center/center_41.jpg,2
dataset/Center/center_55.jpg,2
dataset/Center/center_69.jpg,2
dataset/Center/center_82.jpg,2
dataset/Center/center_96.jpg,2
dataset/Center/center_112.jpg,2
dataset/Center/center_106.jpg,2
dataset/Center/center_258.jpg,2
dataset/Center/center_2.jpg,2
dataset/Center/center_110.jpg,2
dataset/Center/center_104.jpg,2
dataset/Center/center_80.jpg,2
dataset/Center/center_138.jpg,2
dataset/Center/center_94.jpg,2
dataset/Center/center_43.jpg,2
dataset/Center/center_57.jpg,2
dataset/Center/center_56.jpg,2
dataset/Center/center_42.jpg,2
dataset/Center/center_139.jpg,2
dataset/Center/center_95.jpg,2
dataset/Center/center_81.jpg,2
dataset/Center/center_105.jpg,2
dataset/Center/center_111.jpg,2
dataset/Center/center_1.jpg,2
dataset/Center/center_5.jpg,2
dataset/Center/center_129.jpg,2
dataset/Center/center_85.jpg,2
dataset/Center/center_91.jpg,2
dataset/Center/center_115.jpg,2
dataset/Center/center_101.jpg,2
dataset/Center/center_46.jpg,2
dataset/Center/center_52.jpg,2
dataset/Center/center_53.jpg,2
dataset/Center/center_47.jpg,2
dataset/Center/center_100.jpg,2
dataset/Center/center_114.jpg,2
dataset/Center/center_90.jpg,2
dataset/Center/center_128.jpg,2
dataset/Center/center_84.jpg,2
dataset/Center/center_4.jpg,2
dataset/Center/center_6.jpg,2
dataset/Center/center_248.jpg,2
dataset/Center/center_260.jpg,2
dataset/Center/center_92.jpg,2
dataset/Center/center_86.jpg,2
dataset/Center/center_102.jpg,2
dataset/Center/center_116.jpg,2
dataset/Center/center_51.jpg,2
dataset/Center/center_45.jpg,2
dataset/Center/center_79.jpg,2
dataset/Center/center_78.jpg,2
dataset/Center/center_44.jpg,2
dataset/Center/center_50.jpg,2
dataset/Center/center_117.jpg,2
dataset/Center/center_103.jpg,2
dataset/Center/center_87.jpg,2
dataset/Center/center_93.jpg,2
dataset/Center/center_249.jpg,2
dataset/Center/center_7.jpg,2
dataset/Center/center_212.jpg,2
dataset/Center/center_206.jpg,2
dataset/Center/center_164.jpg,2
dataset/Center/center_170.jpg,2
dataset/Center/center_158.jpg,2
dataset/Center/center_37.jpg,2
dataset/Center/center_23.jpg,2
dataset/Center/center_22.jpg,2
dataset/Center/center_36.jpg,2
dataset/Center/center_159.jpg,2
dataset/Center/center_171.jpg,2
dataset/Center/center_165.jpg,2
dataset/Center/center_207.jpg,2
dataset/Center/center_213.jpg,2
dataset/Center/center_205.jpg,2
dataset/Center/center_211.jpg,2
dataset/Center/center_239.jpg,2
dataset/Center/center_173.jpg,2
dataset/Center/center_167.jpg,2
dataset/Center/center_20.jpg,2
dataset/Center/center_34.jpg,2
dataset/Center/center_198.jpg,2
dataset/Center/center_35.jpg,2
dataset/Center/center_199.jpg,2
dataset/Center/center_21.jpg,2
dataset/Center/center_166.jpg,2
dataset/Center/center_172.jpg,2
dataset/Center/center_238.jpg,2
dataset/Center/center_210.jpg,2
dataset/Center/center_204.jpg,2
dataset/Center/center_228.jpg,2
dataset/Center/center_200.jpg,2
dataset/Center/center_214.jpg,2
dataset/Center/center_176.jpg,2
dataset/Center/center_162.jpg,2
dataset/Center/center_25.jpg,2
dataset/Center/center_189.jpg,2
dataset/Center/center_31.jpg,2
dataset/Center/center_19.jpg,2
dataset/Center/center_18.jpg,2
dataset/Center/center_30.jpg,2
dataset/Center/center_24.jpg,2
dataset/Center/center_188.jpg,2
dataset/Center/center_163.jpg,2
dataset/Center/center_177.jpg,2
dataset/Center/center_215.jpg,2
dataset/Center/center_201.jpg,2
dataset/Center/center_229.jpg,2
dataset/Center/center_217.jpg,2
dataset/Center/center_203.jpg,2
dataset/Center/center_149.jpg,2
dataset/Center/center_161.jpg,2
dataset/Center/center_175.jpg,2
dataset/Center/center_32.jpg,2
dataset/Center/center_26.jpg,2
dataset/Center/center_27.jpg,2
dataset/Center/center_33.jpg,2
dataset/Center/center_174.jpg,2
dataset/Center/center_160.jpg,2
dataset/Center/center_148.jpg,2
dataset/Center/center_202.jpg,2
dataset/Center/center_216.jpg,2
dataset/Stadium/stadium_243.jpg,9
dataset/Stadium/stadium_73.jpg,9
dataset/Stadium/stadium_67.jpg,9
dataset/Stadium/stadium_257.jpg,9
dataset/Stadium/stadium_280.jpg,9
dataset/Stadium/stadium_98.jpg,9
dataset/Stadium/stadium_135.jpg,9
dataset/Stadium/stadium_121.jpg,9
dataset/Stadium/stadium_109.jpg,9
dataset/Stadium/stadium_108.jpg,9
dataset/Stadium/stadium_120.jpg,9
dataset/Stadium/stadium_134.jpg,9
dataset/Stadium/stadium_1.jpg,9
dataset/Stadium/stadium_99.jpg,9
dataset/Stadium/stadium_281.jpg,9
dataset/Stadium/stadium_66.jpg,9
dataset/Stadium/stadium_256.jpg,9
dataset/Stadium/stadium_242.jpg,9
dataset/Stadium/stadium_72.jpg,9
dataset/Stadium/stadium_254.jpg,9
dataset/Stadium/stadium_64.jpg,9
dataset/Stadium/stadium_70.jpg,9
dataset/Stadium/stadium_240.jpg,9
dataset/Stadium/stadium_268.jpg,9
dataset/Stadium/stadium_58.jpg,9
dataset/Stadium/stadium_283.jpg,9
dataset/Stadium/stadium_3.jpg,9
dataset/Stadium/stadium_122.jpg,9
dataset/Stadium/stadium_136.jpg,9
dataset/Stadium/stadium_137.jpg,9
dataset/Stadium/stadium_123.jpg,9
dataset/Stadium/stadium_2.jpg,9
dataset/Stadium/stadium_282.jpg,9
dataset/Stadium/stadium_269.jpg,9
dataset/Stadium/stadium_59.jpg,9
dataset/Stadium/stadium_71.jpg,9
dataset/Stadium/stadium_241.jpg,9
dataset/Stadium/stadium_255.jpg,9
dataset/Stadium/stadium_65.jpg,9
dataset/Stadium/stadium_279.jpg,9
dataset/Stadium/stadium_49.jpg,9
dataset/Stadium/stadium_61.jpg,9
dataset/Stadium/stadium_251.jpg,9
dataset/Stadium/stadium_245.jpg,9
dataset/Stadium/stadium_75.jpg,9
dataset/Stadium/stadium_286.jpg,9
dataset/Stadium/stadium_6.jpg,9
dataset/Stadium/stadium_127.jpg,9
dataset/Stadium/stadium_133.jpg,9
dataset/Stadium/stadium_132.jpg,9
dataset/Stadium/stadium_126.jpg,9
dataset/Stadium/stadium_7.jpg,9
dataset/Stadium/stadium_287.jpg,9
dataset/Stadium/stadium_244.jpg,9
dataset/Stadium/stadium_74.jpg,9
dataset/Stadium/stadium_60.jpg,9
dataset/Stadium/stadium_250.jpg,9
dataset/Stadium/stadium_278.jpg,9
dataset/Stadium/stadium_48.jpg,9
dataset/Stadium/stadium_76.jpg,9
dataset/Stadium/stadium_246.jpg,9
dataset/Stadium/stadium_252.jpg,9
dataset/Stadium/stadium_62.jpg,9
dataset/Stadium/stadium_89.jpg,9
dataset/Stadium/stadium_285.jpg,9
dataset/Stadium/stadium_5.jpg,9
dataset/Stadium/stadium_118.jpg,9
dataset/Stadium/stadium_130.jpg,9
dataset/Stadium/stadium_124.jpg,9
dataset/Stadium/stadium_125.jpg,9
dataset/Stadium/stadium_131.jpg,9
dataset/Stadium/stadium_119.jpg,9
dataset/Stadium/stadium_4.jpg,9
dataset/Stadium/stadium_290.jpg,9
dataset/Stadium/stadium_284.jpg,9
dataset/Stadium/stadium_88.jpg,9
dataset/Stadium/stadium_253.jpg,9
dataset/Stadium/stadium_63.jpg,9
dataset/Stadium/stadium_77.jpg,9
dataset/Stadium/stadium_247.jpg,9
dataset/Stadium/stadium_10.jpg,9
dataset/Stadium/stadium_220.jpg,9
dataset/Stadium/stadium_234.jpg,9
dataset/Stadium/stadium_208.jpg,9
dataset/Stadium/stadium_38.jpg,9
dataset/Stadium/stadium_156.jpg,9
dataset/Stadium/stadium_142.jpg,9
dataset/Stadium/stadium_195.jpg,9
dataset/Stadium/stadium_181.jpg,9
dataset/Stadium/stadium_180.jpg,9
dataset/Stadium/stadium_194.jpg,9
dataset/Stadium/stadium_143.jpg,9
dataset/Stadium/stadium_157.jpg,9
dataset/Stadium/stadium_209.jpg,9
dataset/Stadium/stadium_39.jpg,9
dataset/Stadium/stadium_235.jpg,9
dataset/Stadium/stadium_11.jpg,9
dataset/Stadium/stadium_221.jpg,9
dataset/Stadium/stadium_237.jpg,9
dataset/Stadium/stadium_223.jpg,9
dataset/Stadium/stadium_13.jpg,9
dataset/Stadium/stadium_141.jpg,9
dataset/Stadium/stadium_155.jpg,9
dataset/Stadium/stadium_169.jpg,9
dataset/Stadium/stadium_182.jpg,9
dataset/Stadium/stadium_196.jpg,9
dataset/Stadium/stadium_197.jpg,9
dataset/Stadium/stadium_183.jpg,9
dataset/Stadium/stadium_168.jpg,9
dataset/Stadium/stadium_154.jpg,9
dataset/Stadium/stadium_140.jpg,9
dataset/Stadium/stadium_222.jpg,9
dataset/Stadium/stadium_12.jpg,9
dataset/Stadium/stadium_236.jpg,9
dataset/Stadium/stadium_232.jpg,9
dataset/Stadium/stadium_16.jpg,9
dataset/Stadium/stadium_226.jpg,9
dataset/Stadium/stadium_178.jpg,9
dataset/Stadium/stadium_144.jpg,9
dataset/Stadium/stadium_150.jpg,9
dataset/Stadium/stadium_187.jpg,9
dataset/Stadium/stadium_193.jpg,9
dataset/Stadium/stadium_192.jpg,9
dataset/Stadium/stadium_186.jpg,9
dataset/Stadium/stadium_151.jpg,9
dataset/Stadium/stadium_145.jpg,9
dataset/Stadium/stadium_179.jpg,9
dataset/Stadium/stadium_17.jpg,9
dataset/Stadium/stadium_227.jpg,9
dataset/Stadium/stadium_233.jpg,9
dataset/Stadium/stadium_219.jpg,9
dataset/Stadium/stadium_29.jpg,9
dataset/Stadium/stadium_225.jpg,9
dataset/Stadium/stadium_15.jpg,9
dataset/Stadium/stadium_231.jpg,9
dataset/Stadium/stadium_153.jpg,9
dataset/Stadium/stadium_147.jpg,9
dataset/Stadium/stadium_190.jpg,9
dataset/Stadium/stadium_184.jpg,9
dataset/Stadium/stadium_185.jpg,9
dataset/Stadium/stadium_191.jpg,9
dataset/Stadium/stadium_146.jpg,9
dataset/Stadium/stadium_152.jpg,9
dataset/Stadium/stadium_230.jpg,9
dataset/Stadium/stadium_224.jpg,9
dataset/Stadium/stadium_14.jpg,9
dataset/Stadium/stadium_218.jpg,9
dataset/Stadium/stadium_28.jpg,9
dataset/Stadium/stadium_31.jpg,9
dataset/Stadium/stadium_201.jpg,9
dataset/Stadium/stadium_215.jpg,9
dataset/Stadium/stadium_25.jpg,9
dataset/Stadium/stadium_229.jpg,9
dataset/Stadium/stadium_19.jpg,9
